,ORDERDATE,YEAR,MONTH,QUARTER,QUANTITY_ORDERED,PRICE_EACH,MSRP,SALES,STATUS,PRODUCT_LINE,STATE,DEAL_SIZE
1963,2004-11-23,2004,11,4,42,59.36,83,2493.12,5,6,14,2
1964,2004-12-02,2004,12,4,25,60.34,83,1508.5,5,6,1,2
1965,2005-01-31,2005,1,1,23,100.0,83,2394.3,5,6,1,2
1966,2005-02-28,2005,2,1,37,85.54,83,3164.98,5,6,1,1
1967,2005-03-23,2005,3,1,37,90.57,83,3351.09,5,6,1,1
1968,2005-04-01,2005,4,2,42,72.96,83,3064.32,5,6,1,1
1969,2005-05-06,2005,5,2,51,76.31,83,3891.81,3,6,4,1
1970,2003-03-03,2003,3,1,40,100.0,140,5448.8,5,0,1,1
1971,2003-05-08,2003,5,2,43,100.0,140,5494.97,5,0,1,1
1972,2003-07-02,2003,7,3,47,100.0,140,6336.07,5,0,1,1
1973,2003-09-05,2003,9,3,23,100.0,140,2906.97,5,0,4,2
1974,2003-10-11,2003,10,4,35,100.0,140,4767.7,5,0,1,1
1975,2003-11-04,2003,11,4,34,100.0,140,3819.56,5,0,1,1
1976,2003-11-12,2003,11,4,25,100.0,140,3861.75,5,0,1,1
1977,2003-11-20,2003,11,4,45,100.0,140,6319.35,5,0,5,1
1978,2003-12-02,2003,12,4,47,100.0,140,6996.42,5,0,1,1
1979,2004-01-16,2004,1,1,49,100.0,140,6949.67,5,0,1,1
1980,2004-02-22,2004,2,1,40,100.0,140,4550.0,5,0,1,1
1981,2004-04-12,2004,4,2,29,100.0,140,4479.63,5,0,1,1
1982,2004-06-01,2004,6,2,39,100.0,140,5148.0,0,0,1,1
1983,2004-07-06,2004,7,3,24,100.0,140,2932.08,5,0,1,2
1984,2004-08-06,2004,8,3,25,100.0,140,3159.75,5,0,8,1
1985,2004-08-30,2004,8,3,36,100.0,140,4297.32,5,0,1,1
1986,2003-10-05,2003,10,4,50,100.0,140,7723.5,5,0,1,0
1987,2004-10-16,2004,10,4,45,100.0,140,5497.65,5,0,1,1
1988,2004-11-04,2004,11,4,26,100.0,140,4052.88,5,0,4,1
1989,2004-11-17,2004,11,4,21,100.0,140,3135.93,5,0,11,1
1990,2004-11-24,2004,11,4,42,100.0,140,5013.54,5,0,15,1
1991,2004-12-07,2004,12,4,32,100.0,140,5302.72,5,0,1,1
1992,2005-01-06,2005,1,1,31,94.58,140,2931.98,5,0,1,2
1993,2005-02-10,2005,2,1,33,53.27,140,1757.91,5,0,1,2
1994,2005-03-04,2005,3,1,45,100.0,140,6763.05,5,0,1,1
1997,2003-02-17,2003,2,1,50,64.83,68,3241.5,5,2,1,1
1998,2003-04-28,2003,4,2,28,70.29,68,1968.12,5,2,1,2
1999,2003-06-16,2003,6,2,50,81.89,68,4094.5,5,2,2,1
2000,2003-08-10,2003,8,3,28,66.19,68,1853.32,5,2,4,2
2001,2003-10-06,2003,10,4,44,77.11,68,3392.84,5,2,1,1
2002,2003-10-28,2003,10,4,27,73.02,68,1971.54,5,2,1,2
2003,2003-11-08,2003,11,4,30,72.33,68,2169.9,5,2,1,2
2004,2003-11-27,2003,11,4,43,66.19,68,2846.17,5,2,1,2
2005,2004-01-12,2004,1,1,29,69.6,68,2018.4,5,2,10,2
2006,2004-02-19,2004,2,1,48,56.64,68,2718.72,5,2,1,2
2007,2004-04-02,2004,4,2,33,60.05,68,1981.65,5,2,0,2
2008,2004-05-11,2004,5,2,40,75.06,68,3002.4,5,2,1,1
2009,2004-06-24,2004,6,2,48,61.42,68,2948.16,0,2,1,2
2010,2004-07-23,2004,7,3,41,81.89,68,3357.49,5,2,1,1
2011,2004-08-21,2004,8,3,21,55.96,68,1175.16,5,2,1,2
2012,2004-09-15,2004,9,3,32,71.65,68,2292.8,5,2,1,2
2013,2004-10-15,2004,10,4,43,76.43,68,3286.49,5,2,9,1
2014,2004-11-01,2004,11,4,30,77.79,68,2333.7,5,2,3,2
2015,2004-11-12,2004,11,4,35,76.43,68,2675.05,5,2,1,2
2016,2004-11-23,2004,11,4,45,96.92,68,4361.4,5,2,14,1
2017,2004-12-03,2004,12,4,34,59.37,68,2018.58,5,2,1,2
2018,2004-12-17,2004,12,4,26,100.0,68,3710.98,5,2,7,1
2019,2005-01-31,2005,1,1,39,73.0,68,2847.0,5,2,1,2
2020,2005-03-01,2005,3,1,41,73.32,68,3006.12,4,2,1,1
2021,2005-03-30,2005,3,1,41,68.24,68,2797.84,5,2,1,2
2022,2005-04-03,2005,4,2,64,60.05,68,3843.2,3,2,6,1
2023,2005-05-10,2005,5,2,18,75.06,68,1351.08,5,2,1,2
2024,2003-01-06,2003,1,1,49,34.47,41,1689.03,5,6,5,2
2025,2003-03-18,2003,3,1,48,34.47,41,1654.56,5,6,1,2
2026,2003-05-21,2003,5,2,46,33.23,41,1528.58,5,6,8,2
2027,2003-09-12,2003,9,3,26,38.98,41,1013.48,5,6,1,2
2028,2003-10-18,2003,10,4,37,38.98,41,1442.26,5,6,1,2
2029,2003-11-05,2003,11,4,35,33.23,41,1163.05,5,6,1,2
2030,2003-11-12,2003,11,4,23,42.26,41,971.98,5,6,1,2
2031,2003-11-21,2003,11,4,22,41.03,41,902.66,5,6,15,2
2032,2003-12-02,2003,12,4,39,33.23,41,1295.97,5,6,9,2
2033,2004-01-26,2004,1,1,44,34.88,41,1534.72,5,6,1,2
2034,2004-03-02,2004,3,1,27,43.9,41,1185.3,5,6,1,2
2035,2004-04-20,2004,4,2,46,36.93,41,1698.78,5,6,9,2
2036,2004-08-17,2004,8,3,33,41.85,41,1381.05,5,6,1,2
2037,2004-09-01,2004,9,3,33,40.62,41,1340.46,5,6,1,2
2038,2004-10-06,2004,10,4,24,40.21,41,965.04,5,6,1,2
2039,2004-10-21,2004,10,4,31,35.29,41,1093.99,5,6,1,2
2040,2004-11-17,2004,11,4,41,77.24,41,3166.84,5,6,1,1
2041,2004-11-29,2004,11,4,22,97.44,41,2143.68,5,6,8,2
2042,2005-01-19,2005,1,1,46,37.34,41,1717.64,5,6,1,2
2043,2005-02-16,2005,2,1,43,95.03,41,4086.29,5,6,1,1
2044,2005-04-22,2005,4,2,15,36.93,41,553.95,5,6,14,2
2045,2005-05-29,2005,5,2,15,43.49,41,652.35,2,6,7,2
2046,2003-01-31,2003,1,1,26,100.0,118,2921.62,5,0,1,2
2047,2003-04-04,2003,4,2,44,100.0,118,5568.64,5,0,9,1
2048,2003-06-03,2003,6,2,20,96.99,118,1939.8,5,0,9,2
2049,2003-08-01,2003,8,3,40,94.62,118,3784.8,5,0,1,1
2050,2003-09-25,2003,9,3,23,100.0,118,2802.09,5,0,13,2
2051,2003-10-22,2003,10,4,24,99.36,118,2384.64,5,0,1,2
2052,2003-11-06,2003,11,4,29,100.0,118,2915.66,5,0,1,2
2053,2003-11-14,2003,11,4,49,100.0,118,5795.72,5,0,1,1
2054,2003-11-25,2003,11,4,34,100.0,118,3699.88,5,0,9,1
2055,2003-12-09,2003,12,4,28,100.0,118,2980.6,5,0,4,2
2056,2004-02-12,2004,2,1,37,100.0,118,5032.74,5,0,1,1
2057,2004-03-15,2004,3,1,45,100.0,118,4737.15,5,0,1,1
2058,2004-05-05,2004,5,2,46,100.0,118,6311.2,5,0,1,1
2059,2004-07-20,2004,7,3,22,100.0,118,3070.54,5,0,1,1
2060,2004-08-20,2004,8,3,39,100.0,118,4797.39,5,0,1,1
2061,2004-09-08,2004,9,3,27,100.0,118,3832.38,5,0,9,1
2062,2004-10-13,2004,10,4,36,100.0,118,4641.48,5,0,4,1
2063,2004-10-22,2004,10,4,38,100.0,118,4000.26,5,0,1,1
2064,2004-11-05,2004,11,4,44,100.0,118,5325.76,5,0,1,1
2065,2004-11-20,2004,11,4,31,100.0,118,4618.69,5,0,1,1
2066,2004-12-01,2004,12,4,23,100.0,118,3182.97,5,0,9,1
2067,2004-12-15,2004,12,4,22,100.0,118,2603.04,5,0,1,2
2068,2005-01-23,2005,1,1,28,50.32,118,1408.96,5,0,1,2
2069,2005-02-22,2005,2,1,21,93.91,118,1972.11,5,0,1,2
2070,2005-03-15,2005,3,1,37,100.0,118,5207.75,5,0,1,1
2071,2005-05-03,2005,5,2,31,100.0,118,4253.2,5,0,1,1
2072,2003-01-29,2003,1,1,25,100.0,97,2873.0,5,6,1,2
2073,2003-03-25,2003,3,1,26,86.68,97,2253.68,5,6,1,2
2074,2003-05-28,2003,5,2,34,100.0,97,3576.12,5,6,1,1
2075,2003-07-16,2003,7,3,29,100.0,97,3276.13,5,6,7,1
2076,2003-09-12,2003,9,3,20,90.57,97,1811.4,5,6,1,2
2077,2003-10-20,2003,10,4,42,91.55,97,3845.1,5,6,9,1
2078,2003-11-05,2003,11,4,22,100.0,97,2571.14,5,6,1,2
2079,2003-11-13,2003,11,4,47,100.0,97,5035.11,5,6,11,1
2080,2003-11-21,2003,11,4,20,100.0,97,2279.0,5,6,15,2
2081,2003-12-05,2003,12,4,33,97.39,97,3213.87,5,6,0,1
2082,2004-01-29,2004,1,1,39,90.57,97,3532.23,5,6,1,1
2083,2004-03-10,2004,3,1,33,100.0,97,3406.59,5,6,4,1
2084,2004-04-29,2004,4,2,40,86.68,97,3467.2,5,6,1,1
2085,2004-06-14,2004,6,2,46,78.89,97,3628.94,5,6,1,1
2086,2004-07-16,2004,7,3,48,97.39,97,4674.72,5,6,1,1
2087,2004-08-17,2004,8,3,21,78.89,97,1656.69,5,6,1,2
2088,2004-09-07,2004,9,3,45,100.0,97,5171.4,5,6,4,1
2089,2004-10-11,2004,10,4,33,100.0,97,3342.57,5,6,1,1
2090,2004-10-21,2004,10,4,44,100.0,97,4884.88,5,6,1,1
2091,2004-11-05,2004,11,4,33,100.0,97,6267.69,5,6,9,1
2092,2004-11-18,2004,11,4,39,100.0,97,4424.16,5,6,1,1
2093,2004-11-01,2004,11,4,39,50.31,97,1962.09,5,6,1,2
2094,2004-12-10,2004,12,4,41,100.0,97,6847.0,5,6,1,1
2095,2005-01-20,2005,1,1,40,86.92,97,3476.8,5,6,4,1
2096,2005-02-17,2005,2,1,33,100.0,97,4592.61,5,6,1,1
2097,2005-05-30,2005,5,2,28,78.89,97,2208.92,2,6,1,2
2098,2003-02-17,2003,2,1,26,63.76,72,1657.76,5,2,1,2
2099,2003-04-29,2003,4,2,29,85.49,72,2479.21,5,2,15,2
2100,2003-06-27,2003,6,2,46,77.52,72,3565.92,5,2,1,1
2101,2003-08-25,2003,8,3,33,84.77,72,2797.41,5,2,1,2
2102,2003-10-28,2003,10,4,48,78.25,72,3756.0,5,2,1,1
2103,2004-01-12,2004,1,1,40,71.0,72,2840.0,5,2,10,2
2104,2004-02-20,2004,2,1,23,74.62,72,1716.26,5,2,15,2
2105,2004-04-02,2004,4,2,40,81.14,72,3245.6,5,2,0,1
2106,2004-05-11,2004,5,2,37,74.62,72,2760.94,5,2,1,2
2107,2004-06-28,2004,6,2,24,75.35,72,1808.4,5,2,2,2
2108,2004-07-23,2004,7,3,27,62.31,72,1682.37,5,2,1,2
2109,2004-08-21,2004,8,3,21,71.0,72,1491.0,5,2,1,2
2110,2004-09-16,2004,9,3,23,72.45,72,1666.35,5,2,1,2
2111,2004-10-15,2004,10,4,44,83.32,72,3666.08,5,2,9,1
2112,2004-11-02,2004,11,4,35,83.32,72,2916.2,5,2,1,2
2113,2004-11-12,2004,11,4,43,60.86,72,2616.98,5,2,1,2
2114,2004-11-24,2004,11,4,40,84.77,72,3390.8,5,2,1,1
2115,2004-12-04,2004,12,4,35,89.9,72,3146.5,5,2,2,1
2116,2004-12-17,2004,12,4,25,62.46,72,1561.5,5,2,7,2
2118,2005-03-01,2005,3,1,50,63.34,72,3167.0,4,2,1,1
2119,2005-03-30,2005,3,1,45,78.25,72,3521.25,5,2,1,1
2120,2005-04-03,2005,4,2,52,81.14,72,4219.28,3,2,6,1
2121,2005-05-10,2005,5,2,48,74.62,72,3581.76,5,2,1,1
2122,2003-03-03,2003,3,1,31,68.71,80,2130.01,5,0,1,2
2123,2003-05-08,2003,5,2,29,71.14,80,2063.06,5,0,1,2
2124,2003-07-02,2003,7,3,23,87.31,80,2008.13,5,0,1,2
2125,2003-09-05,2003,9,3,31,64.67,80,2004.77,5,0,4,2
2126,2003-10-10,2003,10,4,23,67.1,80,1543.3,5,0,1,2
2127,2003-11-04,2003,11,4,24,94.58,80,2269.92,5,0,7,2
2128,2003-11-11,2003,11,4,28,71.14,80,1991.92,5,0,1,2
2129,2003-11-20,2003,11,4,44,66.29,80,2916.76,5,0,1,2
2130,2004-01-15,2004,1,1,22,92.16,80,2027.52,5,0,1,2
2131,2004-02-22,2004,2,1,46,70.33,80,3235.18,5,0,1,1
2132,2004-04-09,2004,4,2,22,93.77,80,2062.94,5,0,1,2
2133,2004-05-26,2004,5,2,38,87.31,80,3317.78,5,0,1,1
2134,2004-06-30,2004,6,2,47,83.27,80,3913.69,5,0,4,1
2135,2004-08-02,2004,8,3,48,75.18,80,3608.64,5,0,4,1
2136,2004-08-30,2004,8,3,40,88.12,80,3524.8,5,0,1,1
2137,2004-09-30,2004,9,3,32,80.84,80,2586.88,5,0,1,2
2138,2004-10-16,2004,10,4,49,97.01,80,4753.49,5,0,1,1
2139,2004-11-03,2004,11,4,43,85.69,80,3684.67,5,0,9,1
2140,2004-11-17,2004,11,4,41,100.0,80,5715.4,5,0,11,1
2141,2004-11-24,2004,11,4,30,100.0,80,3098.7,5,0,1,1
2142,2004-12-07,2004,12,4,28,95.39,80,2670.92,5,0,1,2
2143,2005-01-06,2005,1,1,43,100.0,80,5154.41,5,0,1,1
2144,2005-02-10,2005,2,1,41,100.0,80,4894.17,5,0,1,1
2145,2005-03-04,2005,3,1,30,82.42,80,2472.6,5,0,1,2
2146,2003-01-29,2003,1,1,31,100.0,96,3224.31,5,5,1,1
2147,2003-04-01,2003,4,2,32,100.0,96,3667.52,5,5,1,1
2148,2003-05-28,2003,5,2,43,96.31,96,4141.33,5,5,1,1
2149,2003-07-24,2003,7,3,26,100.0,96,2829.58,5,5,1,2
2150,2003-09-21,2003,9,3,27,100.0,96,3068.55,5,5,1,1
2151,2003-10-21,2003,10,4,24,100.0,96,2634.96,4,5,1,2
2152,2003-11-06,2003,11,4,22,100.0,96,2436.72,5,5,1,2
2153,2003-11-14,2003,11,4,46,100.0,96,4607.36,5,5,1,1
2154,2003-11-25,2003,11,4,37,97.27,96,3598.99,5,5,1,1
2155,2003-12-09,2003,12,4,49,80.9,96,3964.1,5,5,4,1
2156,2004-02-04,2004,2,1,21,100.0,96,2244.9,5,5,1,2
2157,2004-03-11,2004,3,1,25,100.0,96,2793.0,5,5,1,2
2158,2004-05-04,2004,5,2,37,100.0,96,4133.64,5,5,2,1
2159,2004-06-15,2004,6,2,45,86.68,96,3900.6,5,5,1,1
2160,2004-07-19,2004,7,3,32,85.72,96,2743.04,5,5,7,2
2161,2004-08-19,2004,8,3,29,82.83,96,2402.07,5,5,11,2
2162,2004-09-08,2004,9,3,26,83.79,96,2178.54,5,5,1,2
2163,2004-10-13,2004,10,4,28,100.0,96,3155.04,5,5,4,1
2164,2004-10-22,2004,10,4,27,87.64,96,2366.28,5,5,0,2
2165,2004-11-05,2004,11,4,20,98.18,96,1963.6,5,5,9,2
2166,2004-11-19,2004,11,4,44,100.0,96,4746.28,5,5,1,1
2167,2004-11-01,2004,11,4,42,100.0,96,6386.94,5,5,1,1
2168,2004-12-10,2004,12,4,41,100.0,96,4428.0,5,5,1,1
2169,2005-01-23,2005,1,1,26,100.0,96,4044.04,5,5,1,1
2170,2005-02-17,2005,2,1,26,100.0,96,2708.42,5,5,1,2
2171,2005-05-01,2005,5,2,26,100.0,96,2904.72,5,5,12,2
2172,2005-05-31,2005,5,2,41,86.68,96,3553.88,2,5,1,1
2173,2003-02-24,2003,2,1,20,92.9,99,1858.0,5,1,9,2
2174,2003-04-29,2003,4,2,22,100.0,99,2461.36,5,1,15,2
2175,2003-06-27,2003,6,2,23,100.0,99,2642.01,5,1,1,2
2176,2003-08-25,2003,8,3,33,93.9,99,3098.7,5,1,1,1
2177,2003-10-28,2003,10,4,28,100.0,99,3244.36,5,1,1,1
2178,2003-11-18,2003,11,4,44,98.89,99,4351.16,5,1,1,1
2179,2004-01-12,2004,1,1,46,79.91,99,3675.86,5,1,10,1
2180,2004-02-20,2004,2,1,21,100.0,99,2475.27,5,1,15,2
2181,2004-04-02,2004,4,2,41,100.0,99,4177.49,5,1,0,1
2182,2004-05-11,2004,5,2,31,100.0,99,3282.28,5,1,1,1
2183,2004-06-28,2004,6,2,31,79.91,99,2477.21,5,1,2,2
2184,2004-07-23,2004,7,3,23,81.91,99,1883.93,5,1,1,2
2185,2004-08-27,2004,8,3,37,98.89,99,3658.93,5,1,4,1
2186,2004-09-16,2004,9,3,26,100.0,99,2856.88,5,1,1,2
2187,2004-10-15,2004,10,4,24,79.91,99,1917.84,5,1,9,2
2188,2004-11-02,2004,11,4,47,100.0,99,5305.36,5,1,11,1
2189,2004-11-15,2004,11,4,45,63.91,99,2875.95,5,1,9,2
2190,2004-11-24,2004,11,4,55,100.0,99,6482.85,5,1,1,1
2191,2004-12-04,2004,12,4,46,81.17,99,3733.82,5,1,2,1
2192,2005-01-06,2005,1,1,50,100.0,99,6576.5,5,1,1,1
2193,2005-02-03,2005,2,1,37,100.0,99,6353.27,5,1,1,1
2194,2005-03-02,2005,3,1,44,94.9,99,4175.6,5,1,1,1
2195,2005-04-03,2005,4,2,49,100.0,99,4992.61,3,1,6,1
2196,2005-05-10,2005,5,2,45,100.0,99,4764.6,5,1,1,1
2197,2003-03-03,2003,3,1,27,43.45,40,1173.15,5,1,1,2
2198,2003-05-08,2003,5,2,31,44.66,40,1384.46,5,1,1,2
2199,2003-07-02,2003,7,3,33,40.23,40,1327.59,5,1,1,2
2200,2003-08-25,2003,8,3,31,35.8,40,1109.8,5,1,1,2
2201,2003-10-10,2003,10,4,35,35.4,40,1239.0,5,1,1,2
2202,2003-11-04,2003,11,4,26,39.83,40,1035.58,5,1,7,2
2203,2003-11-11,2003,11,4,34,45.46,40,1545.64,5,1,1,2
2204,2003-11-19,2003,11,4,46,32.99,40,1517.54,5,1,1,2
2205,2004-01-15,2004,1,1,41,42.24,40,1731.84,5,1,1,2
2206,2004-02-21,2004,2,1,43,39.43,40,1695.49,5,1,1,2
2207,2004-04-05,2004,4,2,26,40.23,40,1045.98,5,1,9,2
2208,2004-05-26,2004,5,2,36,48.28,40,1738.08,5,1,1,2
2209,2004-06-30,2004,6,2,20,32.59,40,651.8,5,1,4,2
2210,2004-08-02,2004,8,3,27,36.61,40,988.47,5,1,4,2
2211,2004-08-27,2004,8,3,37,41.03,40,1518.11,5,1,4,2
2212,2004-09-30,2004,9,3,24,42.24,40,1013.76,5,1,1,2
2213,2004-10-16,2004,10,4,36,43.05,40,1549.8,5,1,1,2
2214,2004-11-03,2004,11,4,29,38.22,40,1108.38,5,1,9,2
2215,2004-11-17,2004,11,4,28,100.0,40,4102.56,5,1,11,1
2216,2004-11-24,2004,11,4,29,100.0,40,3713.16,5,1,1,1
2217,2004-12-07,2004,12,4,38,39.83,40,1513.54,5,1,1,2
2218,2005-01-06,2005,1,1,48,48.28,40,2317.44,5,1,1,2
2219,2005-02-10,2005,2,1,40,82.46,40,3298.4,5,1,1,1
2220,2005-03-04,2005,3,1,41,44.56,40,1826.96,5,1,1,2
2221,2005-04-08,2005,4,2,30,40.23,40,1206.9,5,1,1,2
2222,2003-01-31,2003,1,1,35,47.62,54,1666.7,5,5,1,2
2223,2003-04-01,2003,4,2,28,55.73,54,1560.44,5,5,1,2
2224,2003-06-03,2003,6,2,45,51.95,54,2337.75,5,5,9,2
2225,2003-08-01,2003,8,3,24,45.99,54,1103.76,5,5,1,2
2226,2003-09-21,2003,9,3,41,63.85,54,2617.85,5,5,1,2
2227,2003-10-22,2003,10,4,48,45.99,54,2207.52,5,5,1,2
2228,2003-11-06,2003,11,4,50,63.31,54,3165.5,5,5,1,1
2229,2003-11-14,2003,11,4,33,62.77,54,2071.41,5,5,1,2
2230,2003-11-25,2003,11,4,32,43.29,54,1385.28,5,5,9,2
2231,2003-12-09,2003,12,4,27,60.06,54,1621.62,5,5,4,2
2232,2004-02-10,2004,2,1,35,55.19,54,1931.65,5,5,1,2
2233,2004-03-11,2004,3,1,23,54.11,54,1244.53,5,5,1,2
2234,2004-05-05,2004,5,2,35,48.7,54,1704.5,5,5,1,2
2235,2004-06-15,2004,6,2,40,43.83,54,1753.2,5,5,1,2
2236,2004-07-20,2004,7,3,35,47.62,54,1666.7,5,5,1,2
2237,2004-08-19,2004,8,3,31,55.19,54,1710.89,5,5,11,2
2238,2004-09-08,2004,9,3,50,46.53,54,2326.5,5,5,9,2
2239,2004-10-13,2004,10,4,40,57.9,54,2316.0,5,5,4,2
2240,2004-10-22,2004,10,4,38,45.45,54,1727.1,5,5,0,2
2242,2004-11-19,2004,11,4,40,60.6,54,2424.0,5,5,1,2
2243,2004-12-01,2004,12,4,33,46.53,54,1535.49,5,5,9,2
2244,2004-12-15,2004,12,4,36,100.0,54,6358.68,5,5,1,1
2245,2005-01-23,2005,1,1,20,66.47,54,1329.4,5,5,1,2
2246,2005-02-22,2005,2,1,32,53.18,54,1701.76,5,5,1,2
2247,2005-03-15,2005,3,1,36,62.77,54,2259.72,5,5,1,2
2248,2005-05-03,2005,5,2,19,48.7,54,925.3,5,5,1,2
2249,2005-05-31,2005,5,2,11,43.83,54,482.13,2,5,1,2
2250,2003-01-31,2003,1,1,49,65.87,62,3227.63,5,4,1,1
2251,2003-04-11,2003,4,2,27,63.38,62,1711.26,5,4,1,2
2252,2003-06-03,2003,6,2,29,70.84,62,2054.36,5,4,9,2
2253,2003-08-08,2003,8,3,42,74.57,62,3131.94,5,4,1,1
2254,2003-09-25,2003,9,3,33,50.95,62,1681.35,5,4,13,2
2255,2003-10-22,2003,10,4,44,53.44,62,2351.36,5,4,1,2
2256,2003-11-06,2003,11,4,22,64.0,62,1408.0,5,4,1,2
2257,2003-11-14,2003,11,4,48,50.95,62,2445.6,5,4,1,2
2258,2003-11-25,2003,11,4,33,54.68,62,1804.44,5,4,9,2
2259,2003-12-09,2003,12,4,45,56.55,62,2544.75,5,4,4,2
2260,2004-02-12,2004,2,1,20,52.82,62,1056.4,5,4,1,2
2261,2004-03-15,2004,3,1,46,60.9,62,2801.4,5,4,1,2
2262,2004-05-05,2004,5,2,40,49.71,62,1988.4,5,4,1,2
2263,2004-07-20,2004,7,3,45,64.63,62,2908.35,5,4,11,2
2264,2004-08-20,2004,8,3,36,59.65,62,2147.4,5,4,1,2
2265,2004-09-08,2004,9,3,31,67.73,62,2099.63,5,4,9,2
2266,2004-10-14,2004,10,4,46,50.33,62,2315.18,5,4,1,2
2267,2004-10-22,2004,10,4,35,66.49,62,2327.15,5,4,1,2
2268,2004-11-05,2004,11,4,28,100.0,62,5377.4,5,4,1,1
2269,2004-11-20,2004,11,4,31,84.71,62,2626.01,5,4,1,2
2270,2004-12-02,2004,12,4,27,100.0,62,4406.4,5,4,1,1
2271,2004-12-15,2004,12,4,22,100.0,62,4301.22,5,4,1,1
2272,2005-01-23,2005,1,1,30,99.55,62,2986.5,5,4,1,2
2273,2005-02-22,2005,2,1,44,36.07,62,1587.08,5,4,1,2
2274,2005-03-15,2005,3,1,30,60.28,62,1808.4,5,4,1,2
2275,2005-05-05,2005,5,2,24,49.71,62,1193.04,5,4,2,2
2276,2003-01-29,2003,1,1,45,75.63,64,3403.35,5,5,1,1
2277,2003-03-26,2003,3,1,23,68.52,64,1575.96,5,5,1,2
2278,2003-05-28,2003,5,2,26,62.7,64,1630.2,5,5,1,2
2279,2003-07-24,2003,7,3,28,60.76,64,1701.28,5,5,1,2
2280,2003-09-19,2003,9,3,49,58.18,64,2850.82,5,5,1,2
2281,2003-10-21,2003,10,4,49,54.94,64,2692.06,4,5,1,2
2282,2003-11-06,2003,11,4,29,74.98,64,2174.42,5,5,1,2
2283,2003-11-13,2003,11,4,49,64.64,64,3167.36,5,5,11,1
2284,2003-11-25,2003,11,4,39,54.94,64,2142.66,5,5,1,2
2285,2003-12-05,2003,12,4,36,58.82,64,2117.52,5,5,0,2
2286,2004-02-04,2004,2,1,39,62.05,64,2419.95,5,5,1,2
2287,2004-03-11,2004,3,1,30,73.04,64,2191.2,5,5,1,2
2288,2004-05-04,2004,5,2,44,69.16,64,3043.04,5,5,2,1
2289,2004-06-15,2004,6,2,20,61.41,64,1228.2,5,5,14,2
2290,2004-07-19,2004,7,3,21,63.35,64,1330.35,5,5,7,2
2291,2004-08-19,2004,8,3,36,77.57,64,2792.52,5,5,11,2
2292,2004-09-08,2004,9,3,32,71.75,64,2296.0,5,5,1,2
2293,2004-10-11,2004,10,4,36,73.04,64,2629.44,5,5,1,2
2294,2004-10-22,2004,10,4,34,56.24,64,1912.16,5,5,0,2
2296,2004-11-18,2004,11,4,33,73.69,64,2431.77,5,5,1,2
2297,2004-11-01,2004,11,4,31,100.0,64,3139.99,5,5,1,1
2298,2004-12-10,2004,12,4,36,100.0,64,5669.64,5,5,1,1
2299,2005-01-20,2005,1,1,25,100.0,64,3160.25,5,5,7,1
2300,2005-02-17,2005,2,1,48,100.0,64,6799.68,5,5,1,1
2301,2005-05-01,2005,5,2,27,69.16,64,1867.32,5,5,12,2
2302,2005-05-31,2005,5,2,44,61.41,64,2702.04,2,5,1,2
2303,2003-02-17,2003,2,1,33,72.92,68,2406.36,5,6,1,2
2304,2003-04-29,2003,4,2,29,72.23,68,2094.67,5,6,15,2
2305,2003-06-27,2003,6,2,49,57.1,68,2797.9,5,6,1,2
2306,2003-08-13,2003,8,3,20,81.86,68,1637.2,5,6,1,2
2307,2003-10-28,2003,10,4,31,73.61,68,2281.91,5,6,1,2
2308,2004-01-12,2004,1,1,39,59.16,68,2307.24,5,6,10,2
2309,2004-02-20,2004,2,1,20,66.04,68,1320.8,5,6,15,2
2310,2004-04-02,2004,4,2,34,77.73,68,2642.82,5,6,0,2
2311,2004-05-11,2004,5,2,50,61.22,68,3061.0,5,6,1,1
2312,2004-06-24,2004,6,2,40,79.11,68,3164.4,0,6,1,1
2313,2004-07-23,2004,7,3,28,63.97,68,1791.16,5,6,1,2
2314,2004-08-21,2004,8,3,50,81.86,68,4093.0,5,6,1,1
2315,2004-09-16,2004,9,3,28,79.8,68,2234.4,5,6,1,2
2316,2004-10-15,2004,10,4,46,66.04,68,3037.84,5,6,9,1
2317,2004-11-01,2004,11,4,24,59.16,68,1419.84,5,6,3,2
2318,2004-11-12,2004,11,4,24,81.17,68,1948.08,5,6,1,2
2319,2004-11-24,2004,11,4,39,59.16,68,2307.24,5,6,1,2
2320,2004-12-04,2004,12,4,40,44.51,68,1780.4,5,6,2,2
2321,2004-12-17,2004,12,4,49,72.33,68,3544.17,5,6,7,1
2322,2005-02-03,2005,2,1,44,82.26,68,3619.44,5,6,1,1
2323,2005-03-03,2005,3,1,35,100.0,68,3918.95,5,6,4,1
2324,2005-03-30,2005,3,1,22,67.41,68,1483.02,5,6,1,2
2325,2005-04-03,2005,4,2,62,77.73,68,4819.26,3,6,6,1
2326,2005-05-10,2005,5,2,26,61.22,68,1591.72,5,6,1,2
2327,2003-03-03,2003,3,1,31,100.0,102,3669.78,5,1,1,1
2328,2003-05-07,2003,5,2,25,86.74,102,2168.5,5,1,1,2
2329,2003-07-02,2003,7,3,30,89.8,102,2694.0,5,1,1,2
2330,2003-08-25,2003,8,3,27,100.0,102,3251.34,5,1,1,1
2331,2003-10-10,2003,10,4,23,100.0,102,2347.15,5,1,1,2
2332,2003-11-04,2003,11,4,34,100.0,102,3920.88,5,1,7,1
2333,2003-11-11,2003,11,4,22,100.0,102,2514.6,5,1,1,2
