ORDER_DATE,QUARTER,MONTH,YEAR,REGION,STATE,SHIPPING_TYPE,CUSTOMER_TYPE,QUANTITY_ORDERED,DEAL_SIZE,PRICE_EACH,MSRP,PRODUCT_TYPE,PRODUCT_LINE,SALES
2021-11-11,4,11,2021,East,Sabah,Free,Existing,28,Medium,100.0,136,Skincare,Moisturizer,3442.04
2021-11-11,4,11,2021,Peninsular,Perak,Free,New,49,Medium,100.0,136,Skincare,Eye cream,6893.81
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,New,24,Small,100.0,136,Makeup,Eyeshadow,2622.48
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,33,Medium,100.0,136,Makeup,Eyeliner,4417.38
2021-03-03,1,3,2021,Peninsular,Terengganu,Free,New,22,Medium,100.0,136,Skincare,Face mask,3606.02
2021-05-05,2,5,2021,Peninsular,KL,Customer paid,Existing,32,Medium,100.0,136,Makeup,Eyebrow,3802.56
2020-07-07,3,7,2020,Peninsular,Kelantan,Free,New,40,Medium,100.0,136,Skincare,Face mask,5026.4
2020-08-08,3,8,2020,Peninsular,Selangor,Free,Existing,43,Medium,100.0,136,Skincare,Face mask,6695.53
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,New,24,Small,100.0,136,Skincare,Toner,2819.28
2021-10-10,4,10,2021,Peninsular,Terengganu,Free,Existing,32,Medium,100.0,136,Skincare,Serum,3759.04
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,New,20,Small,100.0,136,Skincare,Sunscreen,2731.8
2021-11-11,4,11,2021,Peninsular,Pahang,Free,Existing,24,Small,69.12,136,Skincare,Moisturizer,1658.88
2020-11-11,4,11,2020,Peninsular,Johor,Free,New,48,Medium,100.0,136,Makeup,Masscara,5778.24
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,New,44,Medium,100.0,136,Makeup,Foundation,5191.12
2021-01-01,1,1,2021,Peninsular,Johor,Free,New,28,Medium,100.0,136,Makeup,Eyeshadow,3862.88
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,24,Small,61.52,136,Makeup,Masscara,1476.48
2020-03-03,1,3,2020,Peninsular,Selangor,Free,New,33,Medium,100.0,136,Makeup,Blush,5273.73
2021-05-05,2,5,2021,East,Sabah,Customer paid,New,41,Medium,100.0,136,Skincare,Essence,4872.03
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,23,Medium,100.0,169,Makeup,Masscara,4556.99
2021-03-03,1,3,2021,East,Sarawak,Free,New,46,Large,100.0,169,Makeup,Eyeshadow,8257.0
2021-04-04,2,4,2021,Peninsular,Perak,Free,Existing,48,Large,100.0,169,Skincare,Serum,8209.44
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,New,25,Medium,100.0,169,Skincare,Sunscreen,3598.5
2020-06-06,2,6,2020,Peninsular,KL,Free,Existing,22,Medium,100.0,169,Skincare,Essence,3837.24
2020-07-07,3,7,2020,Peninsular,Terengganu,Free,Existing,41,Large,100.0,169,Skincare,Moisturizer,8331.61
2020-08-08,3,8,2020,Peninsular,Kelantan,Free,Existing,34,Medium,100.0,169,Skincare,Face mask,4836.5
2021-09-09,3,9,2021,Peninsular,Melaka,Free,New,32,Medium,100.0,169,Makeup,Eyeshadow,5418.88
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,New,21,Medium,100.0,169,Makeup,Blush,3734.01
2020-10-10,4,10,2020,Peninsular,Selangor,Free,New,20,Medium,100.0,169,Makeup,Liquid Lip,3996.4
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,47,Large,100.0,169,Skincare,Serum,8754.69
2021-11-11,4,11,2021,Peninsular,Pahang,Free,New,39,Medium,100.0,169,Skincare,Moisturizer,5481.45
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,29,Medium,100.0,169,Makeup,Liquid Lip,4419.89
2020-11-11,4,11,2020,Peninsular,Putrajaya,Free,Existing,45,Medium,100.0,169,Skincare,Face mask,6324.75
2021-11-11,4,11,2021,Peninsular,Johor,Free,Existing,28,Medium,100.0,169,Makeup,Foundation,4409.72
2021-11-11,4,11,2021,Peninsular,Perlis,Free,New,26,Medium,100.0,169,Skincare,Cleanser,3918.46
2021-11-11,4,11,2021,Peninsular,KL,Free,Existing,50,Large,100.0,169,Skincare,Makeup remover,7620.5
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,Existing,48,Large,100.0,169,Skincare,Face mask,8291.04
2021-12-12,4,12,2021,East,Sabah,Free,New,25,Medium,100.0,169,Skincare,Cleanser,3937.25
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,40,Medium,100.0,169,Makeup,Eyeliner,5554.4
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,New,43,Medium,100.0,169,Makeup,Blush,6407.86
2020-03-03,1,3,2020,Peninsular,Selangor,Free,New,22,Medium,100.0,169,Skincare,Makeup remover,4172.52
2020-04-04,2,4,2020,Peninsular,Kelantan,Free,New,47,Large,100.0,169,Skincare,Eye cream,7083.37
2020-05-05,2,5,2020,Peninsular,Kelantan,Free,New,36,Large,100.0,169,Skincare,Sunscreen,7132.68
2020-06-06,2,6,2020,Peninsular,Negeri Sembilan,Customer paid,Existing,40,Medium,100.0,169,Skincare,Serum,6773.6
2020-06-06,2,6,2020,Peninsular,Kelantan,Free,Existing,27,Medium,100.0,169,Makeup,Masscara,3657.69
2021-07-07,3,7,2021,Peninsular,Kelantan,Free,Existing,29,Medium,100.0,169,Makeup,Liquid Lip,4812.55
2020-07-07,3,7,2020,Peninsular,Selangor,Free,Existing,20,Medium,100.0,169,Skincare,Face mask,3928.6
2021-08-08,3,8,2021,East,Labuan,Free,Existing,42,Medium,100.0,169,Skincare,Makeup remover,6401.22
2021-08-08,3,8,2021,East,Sarawak,Free,Existing,25,Medium,100.0,169,Skincare,Makeup remover,4191.25
2020-08-08,3,8,2020,Peninsular,Kelantan,Free,New,36,Medium,100.0,169,Makeup,Liquid Lip,5852.52
2020-09-09,3,9,2020,Peninsular,KL,Free,Existing,21,Small,100.0,169,Makeup,Lipstick,2844.87
2021-10-10,4,10,2021,Peninsular,Terengganu,Free,Existing,23,Medium,100.0,169,Makeup,Eyeliner,4011.66
2020-10-10,4,10,2020,East,Sabah,Free,Existing,37,Large,100.0,169,Makeup,Foundation,7455.87
2020-10-10,4,10,2020,Peninsular,Johor,Free,Existing,48,Large,100.0,169,Skincare,Moisturizer,8940.96
2021-10-10,4,10,2021,Peninsular,Negeri Sembilan,Free,New,25,Medium,100.0,169,Skincare,Makeup remover,4572.25
2021-11-11,4,11,2021,East,Sabah,Free,Existing,33,Medium,100.0,169,Skincare,Sunscreen,5700.09
2021-11-11,4,11,2021,Peninsular,KL,Free,New,27,Medium,100.0,169,Skincare,Face mask,3155.49
2020-11-11,4,11,2020,East,Sarawak,Free,New,27,Medium,100.0,169,Makeup,Masscara,4170.69
2020-11-11,4,11,2020,Peninsular,Kelantan,Customer paid,Existing,20,Small,100.0,169,Makeup,Eyeliner,2878.8
2021-11-11,4,11,2021,Peninsular,Penang,Free,Existing,30,Medium,100.0,169,Skincare,Makeup remover,5029.5
2020-12-12,4,12,2020,Peninsular,KL,Free,New,48,Large,100.0,169,Skincare,Moisturizer,7396.8
2021-12-12,4,12,2021,East,Sarawak,Free,New,32,Small,93.49,169,Makeup,Eyeshadow,2991.68
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,Existing,34,Medium,100.0,169,Makeup,Foundation,6275.72
2020-01-01,1,1,2020,Peninsular,Melaka,Free,Existing,27,Small,56.85,169,Makeup,Concealer,1534.95
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,39,Large,100.0,169,Skincare,Moisturizer,7264.53
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,47,Medium,100.0,169,Skincare,Makeup remover,6869.05
2021-03-03,1,3,2021,Peninsular,Pahang,Free,Existing,22,Medium,100.0,169,Skincare,Cleanser,3353.02
2021-04-04,2,4,2021,Peninsular,Pahang,Free,New,55,Large,100.0,169,Makeup,Eyeliner,8289.05
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,New,60,Large,100.0,169,Makeup,Liquid Lip,11887.8
2021-05-05,2,5,2021,Peninsular,Kedah,Free,New,35,Medium,100.0,169,Skincare,Face mask,5926.9
2020-05-05,2,5,2020,Peninsular,Kelantan,Customer paid,New,28,Medium,100.0,169,Makeup,Lipstick,3793.16
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,New,38,Medium,100.0,100,Skincare,Makeup remover,4330.1
2020-04-04,2,4,2020,East,Sarawak,Free,New,21,Small,95.8,100,Makeup,Eyeshadow,2011.8
2021-06-06,2,6,2021,Peninsular,Kelantan,Free,Existing,41,Medium,100.0,100,Makeup,Concealer,4837.18
2020-08-08,3,8,2020,Peninsular,Selangor,Free,New,22,Small,97.81,100,Skincare,Eye cream,2151.82
2021-09-09,3,9,2021,Peninsular,Terengganu,Free,New,29,Small,88.74,100,Makeup,Foundation,2573.46
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,50,Medium,100.0,100,Skincare,Sunscreen,5344.5
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,29,Medium,100.0,100,Makeup,Concealer,3070.52
2021-11-11,4,11,2021,East,Sabah,Free,New,49,Medium,80.67,100,Makeup,Eyeshadow,3952.83
2020-11-11,4,11,2020,Peninsular,Perak,Free,New,35,Medium,100.0,100,Makeup,Eyebrow,3564.75
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,New,48,Medium,100.0,100,Skincare,Sunscreen,5614.56
2020-02-02,1,2,2020,Peninsular,Negeri Sembilan,Free,New,23,Small,80.67,100,Skincare,Eye cream,1855.41
2021-03-03,1,3,2021,Peninsular,Terengganu,Free,Existing,48,Medium,95.8,100,Makeup,Blush,4598.4
2020-05-05,2,5,2020,Peninsular,KL,Customer paid,New,42,Medium,100.0,100,Makeup,Eyeliner,5082.42
2020-07-07,3,7,2020,Peninsular,Kelantan,Free,Existing,47,Medium,100.0,100,Skincare,Eye cream,5450.59
2020-08-08,3,8,2020,Peninsular,Selangor,Free,Existing,36,Medium,100.0,100,Skincare,Moisturizer,4174.92
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,New,22,Small,100.0,100,Makeup,Liquid Lip,2418.24
2020-10-10,4,10,2020,Peninsular,Putrajaya,Free,Existing,40,Medium,91.76,100,Makeup,Blush,3670.4
2021-10-10,4,10,2021,Peninsular,Negeri Sembilan,Free,New,23,Small,100.0,100,Makeup,Eyebrow,2481.7
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,32,Medium,100.0,100,Makeup,Eyeliner,3807.68
2020-11-11,4,11,2020,Peninsular,Pahang,Free,New,21,Small,100.0,100,Skincare,Makeup remover,2230.41
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,Existing,41,Medium,93.04,100,Skincare,Sunscreen,3814.64
2021-01-01,1,1,2021,Peninsular,Johor,Free,New,25,Small,84.71,100,Makeup,Eyebrow,2117.75
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,New,26,Medium,100.0,100,Skincare,Makeup remover,3340.48
2020-03-03,1,3,2020,Peninsular,Selangor,Free,Existing,24,Small,89.75,100,Skincare,Toner,2154.0
2021-05-05,2,5,2021,East,Sabah,Customer paid,New,48,Medium,100.0,100,Makeup,Eyeshadow,5808.48
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,New,26,Small,68.35,80,Skincare,Face mask,1777.1
2020-05-05,2,5,2020,Peninsular,Kelantan,Free,Existing,21,Small,73.17,80,Skincare,Cleanser,1536.57
2021-07-07,3,7,2021,Peninsular,Selangor,Free,New,45,Medium,78.0,80,Makeup,Concealer,3510.0
2021-09-09,3,9,2021,East,Sabah,Free,Existing,36,Medium,86.04,80,Skincare,Cleanser,3097.44
2020-10-10,4,10,2020,Peninsular,Selangor,Free,New,21,Small,81.21,80,Makeup,Lipstick,1705.41
2021-11-11,4,11,2021,Peninsular,Melaka,Free,New,32,Small,70.76,80,Skincare,Serum,2264.32
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,Existing,30,Small,82.82,80,Skincare,Face mask,2484.6
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,36,Medium,94.88,80,Makeup,Lipstick,3415.68
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,Existing,33,Small,86.04,80,Makeup,Lipstick,2839.32
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,35,Small,78.0,80,Makeup,Eyeshadow,2730.0
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,Existing,37,Medium,95.69,80,Makeup,Lipstick,3540.53
2020-04-04,2,4,2020,Peninsular,Terengganu,Free,Existing,41,Small,73.17,80,Makeup,Eyebrow,2999.97
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,New,20,Small,76.39,80,Skincare,Moisturizer,1527.8
2020-07-07,3,7,2020,Peninsular,Penang,Free,New,45,Medium,86.84,80,Makeup,Concealer,3907.8
2021-08-08,3,8,2021,East,Sabah,Free,New,38,Small,69.96,80,Skincare,Essence,2658.48
2021-08-08,3,8,2021,Peninsular,Kelantan,Free,New,43,Medium,70.76,80,Makeup,Eyeliner,3042.68
2021-10-10,4,10,2021,Peninsular,Johor,Free,New,49,Medium,78.8,80,Makeup,Foundation,3861.2
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,27,Small,80.41,80,Skincare,Moisturizer,2171.07
2020-11-11,4,11,2020,Peninsular,KL,Free,Existing,46,Medium,73.98,80,Skincare,Essence,3403.08
2020-11-11,4,11,2020,Peninsular,KL,Free,New,38,Small,59.1,80,Skincare,Makeup remover,2245.8
2021-11-11,4,11,2021,Peninsular,Penang,Free,Existing,25,Small,66.74,80,Makeup,Liquid Lip,1668.5
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,Existing,46,Small,60.3,80,Skincare,Moisturizer,2773.8
2020-02-02,1,2,2020,Peninsular,Putrajaya,Free,New,22,Small,100.0,80,Makeup,Foundation,2464.0
2021-03-03,1,3,2021,Peninsular,Selangor,Free,Existing,40,Medium,100.0,80,Makeup,Eyebrow,5491.6
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,Existing,46,Medium,100.0,99,Skincare,Toner,4791.82
2020-03-03,1,3,2020,Peninsular,Selangor,Free,New,39,Medium,100.0,99,Skincare,Eye cream,4178.85
2020-05-05,2,5,2020,Peninsular,Kelantan,Free,New,38,Medium,82.34,99,Skincare,Sunscreen,3128.92
2020-07-07,3,7,2020,Peninsular,Melaka,Free,New,30,Medium,100.0,99,Skincare,Moisturizer,3095.4
2021-09-09,3,9,2021,Peninsular,Selangor,Free,Existing,42,Medium,94.25,99,Skincare,Moisturizer,3958.5
2021-10-10,4,10,2021,Peninsular,KL,Free,Existing,43,Medium,100.0,99,Skincare,Serum,4991.44
2021-11-11,4,11,2021,East,Sarawak,Free,Existing,29,Small,95.24,99,Skincare,Face mask,2761.96
2021-11-11,4,11,2021,Peninsular,Selangor,Free,New,33,Small,86.31,99,Skincare,Serum,2848.23
2021-11-11,4,11,2021,Peninsular,Penang,Free,New,32,Small,79.37,99,Skincare,Toner,2539.84
2020-12-12,4,12,2020,Peninsular,Negeri Sembilan,Free,New,28,Small,87.3,99,Skincare,Serum,2444.4
2021-01-01,1,1,2021,Peninsular,Selangor,Free,New,41,Medium,100.0,99,Makeup,Liquid Lip,4555.92
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,New,33,Medium,100.0,99,Skincare,Essence,3666.96
2021-04-04,2,4,2021,Peninsular,Kedah,Free,Existing,36,Medium,84.33,99,Makeup,Eyebrow,3035.88
2020-06-06,2,6,2020,Peninsular,Selangor,Free,New,26,Small,89.29,99,Skincare,Essence,2321.54
2020-08-08,3,8,2020,Peninsular,Kelantan,Free,Existing,34,Medium,100.0,99,Makeup,Blush,3474.46
2020-09-09,3,9,2020,East,Sabah,Free,Existing,26,Small,96.23,99,Makeup,Liquid Lip,2501.98
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,38,Medium,100.0,99,Makeup,Liquid Lip,3958.46
2021-10-10,4,10,2021,Peninsular,Selangor,Free,Existing,33,Medium,100.0,99,Skincare,Face mask,3535.95
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,33,Medium,91.27,99,Skincare,Toner,3011.91
2020-11-11,4,11,2020,Peninsular,Selangor,Free,Existing,46,Large,100.0,99,Skincare,Cleanser,11336.7
2020-11-11,4,11,2020,Peninsular,Penang,Free,Existing,26,Small,100.0,99,Makeup,Lipstick,2656.94
2020-12-12,4,12,2020,Peninsular,Selangor,Free,Existing,25,Small,100.0,99,Makeup,Lipstick,2604.25
2021-01-01,1,1,2021,East,Sabah,Free,Existing,45,Medium,73.08,99,Makeup,Eyeliner,3288.6
2021-02-02,1,2,2021,Peninsular,Selangor,Free,New,50,Large,100.0,99,Skincare,Serum,8935.5
2021-03-03,1,3,2021,Peninsular,Kelantan,Free,Existing,36,Medium,100.0,99,Skincare,Eye cream,4035.96
2021-05-05,2,5,2021,Peninsular,Johor,Customer paid,New,21,Small,89.29,99,Skincare,Essence,1875.09
2021-03-03,1,3,2021,Peninsular,Kelantan,Free,New,29,Medium,100.0,146,Makeup,Eyeshadow,4049.56
2021-05-05,2,5,2021,Peninsular,Terengganu,Free,Existing,21,Small,100.0,146,Skincare,Sunscreen,2469.39
2020-07-07,3,7,2020,Peninsular,Selangor,Free,Existing,42,Medium,100.0,146,Makeup,Liquid Lip,5432.7
2020-09-09,3,9,2020,East,Sabah,Free,Existing,37,Medium,100.0,146,Skincare,Essence,4405.22
2021-10-10,4,10,2021,Peninsular,Selangor,Free,Existing,25,Medium,100.0,146,Makeup,Eyeliner,3638.0
2021-11-11,4,11,2021,Peninsular,Melaka,Free,New,36,Medium,100.0,146,Skincare,Moisturizer,4444.92
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,New,22,Medium,100.0,146,Skincare,Face mask,3395.48
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,23,Medium,100.0,146,Makeup,Masscara,3414.58
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,Existing,32,Medium,100.0,146,Makeup,Concealer,5127.04
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,28,Medium,100.0,146,Makeup,Eyebrow,3745.28
2020-02-02,1,2,2020,Peninsular,Terengganu,Free,Existing,27,Medium,100.0,146,Makeup,Concealer,4564.08
2020-04-04,2,4,2020,Peninsular,Kelantan,Free,Existing,49,Medium,100.0,146,Skincare,Makeup remover,6554.24
2020-05-05,2,5,2020,Peninsular,Kelantan,Free,New,41,Medium,100.0,146,Makeup,Eyebrow,6749.83
2021-07-07,3,7,2021,Peninsular,Penang,Free,Existing,49,Large,100.0,146,Makeup,Liquid Lip,8427.02
2021-08-08,3,8,2021,East,Sabah,Free,New,30,Medium,100.0,146,Makeup,Eyeliner,3924.6
2021-08-08,3,8,2021,Peninsular,Kelantan,Free,New,40,Medium,100.0,146,Skincare,Makeup remover,6761.6
2020-10-10,4,10,2020,Peninsular,Putrajaya,Free,New,23,Medium,100.0,146,Skincare,Serum,3786.49
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,49,Medium,100.0,146,Makeup,Liquid Lip,6266.12
2021-11-11,4,11,2021,Peninsular,Pahang,Free,Existing,25,Medium,100.0,146,Skincare,Moisturizer,3491.0
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,37,Medium,100.0,146,Skincare,Makeup remover,4405.22
2021-11-11,4,11,2021,Peninsular,Penang,Free,New,55,Medium,100.0,146,Makeup,Eyebrow,6548.3
2021-12-12,4,12,2021,Peninsular,Kelantan,Free,Existing,23,Medium,100.0,146,Skincare,Sunscreen,3177.91
2020-01-01,1,1,2020,Peninsular,Pahang,Free,New,24,Medium,100.0,146,Skincare,Moisturizer,4142.64
2021-02-02,1,2,2021,Peninsular,Kedah,Free,Existing,43,Medium,96.49,146,Makeup,Lipstick,4149.07
2020-03-03,1,3,2020,Peninsular,Selangor,Free,New,50,Large,100.0,146,Makeup,Eyeshadow,7397.0
2021-03-03,1,3,2021,East,Sarawak,Free,New,47,Medium,100.0,141,Skincare,Toner,6241.6
2020-05-05,2,5,2020,Peninsular,KL,Free,New,34,Medium,100.0,141,Skincare,Eye cream,5331.88
2020-07-07,3,7,2020,Peninsular,Kedah,Free,Existing,31,Medium,100.0,141,Skincare,Face mask,5124.3
2020-09-09,3,9,2020,Peninsular,Melaka,Free,New,28,Medium,100.0,141,Skincare,Moisturizer,3639.44
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,36,Medium,100.0,141,Skincare,Sunscreen,5544.0
2020-11-11,4,11,2020,Peninsular,Perak,Free,New,48,Medium,100.0,141,Makeup,Masscara,5493.12
2020-11-11,4,11,2020,Peninsular,Perak,Free,New,39,Medium,100.0,141,Skincare,Eye cream,5785.26
2021-11-11,4,11,2021,Peninsular,Perlis,Free,New,45,Medium,100.0,141,Skincare,Serum,5340.6
2020-12-12,4,12,2020,Peninsular,KL,Free,Existing,35,Medium,100.0,141,Skincare,Toner,5735.8
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,New,45,Medium,100.0,141,Makeup,Masscara,6357.6
2021-02-02,1,2,2021,Peninsular,Selangor,Free,New,46,Large,100.0,141,Skincare,Moisturizer,7343.9
2020-04-04,2,4,2020,Peninsular,Kedah,Free,Existing,37,Medium,100.0,141,Makeup,Liquid Lip,5959.22
2020-06-06,2,6,2020,Peninsular,Kelantan,Customer paid,New,31,Medium,100.0,141,Makeup,Eyeshadow,4029.38
2020-07-07,3,7,2020,Peninsular,Terengganu,Free,New,33,Medium,100.0,141,Makeup,Foundation,5035.14
2021-08-08,3,8,2021,East,Labuan,Free,New,31,Medium,100.0,141,Makeup,Foundation,4116.8
2021-08-08,3,8,2021,Peninsular,Kelantan,Free,Existing,27,Medium,100.0,141,Skincare,Cleanser,4310.55
2021-10-10,4,10,2021,Peninsular,Johor,Free,Existing,39,Medium,100.0,141,Makeup,Foundation,6446.7
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,32,Medium,100.0,141,Makeup,Eyebrow,3616.64
2021-11-11,4,11,2021,East,Sabah,Free,New,28,Medium,100.0,141,Skincare,Essence,4232.76
2020-11-11,4,11,2020,East,Sarawak,Free,New,26,Small,67.91,141,Skincare,Eye cream,1765.66
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,44,Medium,84.88,141,Skincare,Face mask,3734.72
2021-01-01,1,1,2021,Peninsular,Selangor,Customer paid,Existing,46,Medium,100.0,141,Makeup,Masscara,4808.38
2020-02-02,1,2,2020,Peninsular,KL,Free,New,32,Small,70.83,141,Skincare,Essence,2266.56
2020-04-04,2,4,2020,Peninsular,Kelantan,Customer paid,New,65,Large,100.0,141,Skincare,Toner,10468.9
2021-05-05,2,5,2021,Peninsular,Pahang,Free,Existing,43,Medium,100.0,141,Makeup,Masscara,5589.14
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,New,43,Small,67.77,62,Makeup,Concealer,2914.11
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,New,35,Small,49.74,62,Makeup,Lipstick,1740.9
2021-07-07,3,7,2021,Peninsular,Selangor,Free,New,45,Small,50.36,62,Makeup,Foundation,2266.2
2021-09-09,3,9,2021,Peninsular,Perak,Free,New,47,Medium,67.14,62,Skincare,Moisturizer,3155.58
2021-10-10,4,10,2021,Peninsular,Selangor,Free,Existing,21,Small,64.66,62,Makeup,Eyebrow,1357.86
2020-11-11,4,11,2020,Peninsular,Melaka,Free,New,38,Small,68.39,62,Makeup,Blush,2598.82
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,21,Small,50.36,62,Skincare,Toner,1057.56
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,Existing,43,Medium,72.74,62,Skincare,Eye cream,3127.82
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,46,Small,54.09,62,Skincare,Makeup remover,2488.14
2020-02-02,1,2,2020,Peninsular,Perak,Free,Existing,38,Small,58.44,62,Makeup,Blush,2220.72
2020-04-04,2,4,2020,Peninsular,KL,Free,Existing,26,Small,52.22,62,Skincare,Serum,1357.72
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,New,31,Small,52.84,62,Makeup,Masscara,1638.04
2020-06-06,2,6,2020,East,Sabah,Free,New,48,Small,54.71,62,Skincare,Eye cream,2626.08
2021-08-08,3,8,2021,East,Sabah,Free,New,33,Small,50.36,62,Makeup,Eyeshadow,1661.88
2020-08-08,3,8,2020,Peninsular,Kelantan,Free,New,38,Small,57.2,62,Skincare,Essence,2173.6
2021-09-09,3,9,2021,Peninsular,KL,Free,New,39,Small,55.95,62,Makeup,Liquid Lip,2182.05
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,Existing,42,Small,67.14,62,Skincare,Sunscreen,2819.88
2021-11-11,4,11,2021,Peninsular,KL,Free,New,44,Small,59.06,62,Skincare,Makeup remover,2598.64
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,29,Small,69.63,62,Makeup,Blush,2019.27
2020-11-11,4,11,2020,Peninsular,Penang,Free,Existing,26,Small,55.95,62,Skincare,Moisturizer,1454.7
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,New,31,Small,53.47,62,Makeup,Eyebrow,1657.57
2021-01-01,1,1,2021,Peninsular,Pahang,Free,Existing,32,Small,89.12,62,Skincare,Face mask,2851.84
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,Existing,28,Medium,100.0,62,Makeup,Eyeshadow,4609.64
2020-03-03,1,3,2020,Peninsular,Selangor,Free,New,36,Medium,100.0,62,Makeup,Masscara,5079.96
2020-04-04,2,4,2020,Peninsular,Kedah,Free,Existing,36,Small,52.22,62,Makeup,Eyeliner,1879.92
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,Existing,41,Medium,100.0,105,Makeup,Eyeshadow,4774.86
2020-04-04,2,4,2020,Peninsular,Kelantan,Free,New,27,Small,99.52,105,Skincare,Toner,2687.04
2021-06-06,2,6,2021,East,Sabah,Free,Existing,33,Medium,100.0,105,Skincare,Face mask,3423.75
2021-08-08,3,8,2021,East,Sabah,Free,Existing,34,Medium,100.0,105,Skincare,Face mask,3455.76
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,29,Medium,100.0,105,Makeup,Eyeshadow,3622.97
2021-10-10,4,10,2021,Peninsular,Kelantan,Customer paid,New,34,Medium,100.0,105,Makeup,Concealer,3599.58
2020-11-11,4,11,2020,Peninsular,Johor,Free,New,48,Medium,100.0,105,Makeup,Eyeshadow,5386.56
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,Existing,46,Medium,100.0,105,Skincare,Makeup remover,4918.78
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,22,Small,100.0,105,Skincare,Toner,2538.8
2021-01-01,1,1,2021,Peninsular,Selangor,Free,Existing,20,Small,100.0,105,Makeup,Concealer,2498.6
2020-02-02,1,2,2020,Peninsular,Selangor,Free,Existing,45,Medium,85.75,105,Makeup,Liquid Lip,3858.75
2021-05-05,2,5,2021,East,Sabah,Free,Existing,46,Medium,100.0,105,Makeup,Blush,5600.5
2020-06-06,2,6,2020,Peninsular,Kelantan,Customer paid,New,34,Medium,100.0,105,Skincare,Moisturizer,4103.46
2020-07-07,3,7,2020,Peninsular,Kedah,Free,New,50,Medium,85.75,105,Makeup,Concealer,4287.5
2020-08-08,3,8,2020,Peninsular,Negeri Sembilan,Free,Existing,46,Medium,100.0,105,Makeup,Masscara,5795.54
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,New,22,Small,84.7,105,Skincare,Cleanser,1863.4
