,ORDER_DATE,QUARTER,MONTH,YEAR,REGION,STATE,SHIPPING_TYPE,CUSTOMER_TYPE,QUANTITY_ORDERED,DEAL_SIZE,PRICE_EACH,MSRP,PRODUCT_TYPE,PRODUCT_LINE,SALES
1594,2021-09-09,3,9,2021,1,3,1,1,40,1,100.0,122,0,11,5456.4
1595,2020-10-10,4,10,2020,1,3,0,0,33,1,100.0,122,0,10,3812.16
1596,2021-11-11,4,11,2021,1,3,1,0,50,1,100.0,122,0,7,6083.0
1597,2021-11-11,4,11,2021,0,12,1,1,30,1,100.0,122,0,0,3170.7
1598,2020-11-11,4,11,2020,1,3,1,0,41,1,100.0,122,0,9,4534.6
1599,2021-01-01,1,1,2021,1,3,1,0,35,1,100.0,122,1,4,4301.15
1600,2021-02-02,1,2,2021,1,3,1,1,49,1,100.0,122,0,9,6804.63
1601,2020-03-03,1,3,2020,1,15,1,1,46,1,100.0,122,1,15,5652.94
1602,2020-05-05,2,5,2020,1,1,0,1,48,1,100.0,122,0,2,6960.48
1603,2020-06-06,2,6,2020,1,7,1,1,36,1,100.0,122,1,8,4512.6
1604,2021-07-07,3,7,2021,1,3,1,1,22,2,100.0,122,0,9,2784.76
1605,2021-08-08,3,8,2021,1,6,1,1,42,1,100.0,122,0,2,5316.36
1606,2020-09-09,3,9,2020,1,1,1,1,21,2,100.0,122,1,8,2941.89
1607,2021-10-10,4,10,2021,1,3,1,1,29,1,100.0,122,0,7,3207.4
1608,2021-10-10,4,10,2021,1,0,1,0,35,1,100.0,122,0,5,4215.05
1609,2020-11-11,4,11,2020,1,3,1,1,41,1,100.0,122,0,10,4333.29
1610,2021-11-11,4,11,2021,1,1,1,0,29,2,71.97,122,0,9,2087.13
1611,2020-12-12,4,12,2020,1,3,1,0,34,2,50.33,122,1,14,1711.22
1612,2020-01-01,1,1,2020,1,0,1,1,37,1,100.0,122,0,10,3910.53
1613,2020-02-02,1,2,2020,1,14,1,0,28,2,80.54,122,1,14,2255.12
1614,2020-03-03,1,3,2020,1,14,1,0,49,1,100.0,122,0,9,5720.75
1615,2021-05-05,2,5,2021,0,12,0,0,23,1,100.0,122,1,1,3335.23
1616,2020-01-01,1,1,2020,1,3,1,1,46,2,53.76,44,0,7,2472.96
1617,2020-03-03,1,3,2020,1,3,1,0,39,2,44.35,44,0,11,1729.65
1618,2020-05-05,2,5,2020,0,4,1,0,22,2,45.25,44,1,1,995.5
1619,2020-09-09,3,9,2020,1,14,1,1,49,2,49.28,44,1,1,2414.72
1620,2020-10-10,4,10,2020,1,14,1,1,43,2,36.29,44,1,12,1560.47
1621,2020-11-11,4,11,2020,1,3,1,0,27,2,41.22,44,0,5,1112.94
1622,2021-11-11,4,11,2021,1,14,1,0,31,2,36.74,44,1,14,1138.94
1623,2020-11-11,4,11,2020,1,8,1,0,20,2,50.62,44,1,12,1012.4
1624,2020-12-12,4,12,2020,1,3,1,0,24,2,38.08,44,1,4,913.92
1625,2021-01-01,1,1,2021,1,11,1,0,49,2,47.94,44,0,9,2349.06
1626,2020-03-03,1,3,2020,1,3,1,0,24,2,48.38,44,1,1,1161.12
1627,2021-04-04,2,4,2021,1,1,1,1,39,2,45.25,44,0,7,1764.75
1628,2020-06-06,2,6,2020,1,2,1,0,37,2,45.7,44,1,15,1690.9
1629,2021-08-08,3,8,2021,1,3,1,0,45,2,47.49,44,0,0,2137.05
1630,2020-09-09,3,9,2020,1,3,1,1,45,2,48.38,44,1,17,2177.1
1631,2020-10-10,4,10,2020,1,11,1,0,44,2,39.42,44,1,4,1734.48
1632,2020-10-10,4,10,2020,1,14,1,1,23,2,37.63,44,1,1,865.49
1633,2021-11-11,4,11,2021,1,10,1,0,30,1,100.0,44,0,6,3500.1
1634,2021-11-11,4,11,2021,1,3,1,1,26,2,85.52,44,0,13,2223.52
1635,2021-11-11,4,11,2021,1,2,1,0,43,2,53.76,44,0,0,2311.68
1636,2020-12-12,4,12,2020,1,3,1,0,26,2,31.86,44,0,10,828.36
1637,2020-01-01,1,1,2020,1,14,0,0,28,2,30.59,44,1,12,856.52
1638,2021-02-02,1,2,2021,1,3,1,1,27,2,68.35,44,1,8,1845.45
1639,2020-03-03,1,3,2020,1,5,1,0,24,1,100.0,44,0,2,4042.08
1640,2021-05-05,2,5,2021,1,14,0,0,40,2,45.7,44,0,11,1828.0
1641,2021-01-01,1,1,2021,1,6,1,0,36,1,100.0,127,0,13,3680.28
1642,2021-04-04,2,4,2021,1,7,1,0,21,2,100.0,127,1,1,2925.09
1643,2021-05-05,2,5,2021,1,3,1,1,27,1,100.0,127,1,15,3415.77
1644,2021-07-07,3,7,2021,1,14,1,0,47,1,100.0,127,0,2,5105.14
1645,2020-09-09,3,9,2020,1,3,1,0,42,1,100.0,127,1,4,5098.8
1646,2020-10-10,4,10,2020,0,13,1,1,32,1,100.0,127,1,12,4661.76
1647,2021-11-11,4,11,2021,1,3,1,1,28,2,100.0,127,0,11,2969.96
1648,2020-11-11,4,11,2020,1,1,1,1,24,1,100.0,127,0,10,3496.32
1649,2020-11-11,4,11,2020,1,3,1,0,49,1,100.0,127,1,12,5760.93
1650,2020-12-12,4,12,2020,0,12,1,0,46,1,100.0,127,1,1,6819.04
1651,2020-02-02,1,2,2020,1,3,1,0,28,1,100.0,127,0,6,3148.88
1652,2021-03-03,1,3,2021,1,14,1,0,48,1,100.0,127,1,16,5704.32
1653,2020-05-05,2,5,2020,1,3,1,0,29,1,100.0,127,1,3,3520.6
1654,2021-06-06,2,6,2021,1,3,1,1,47,1,100.0,127,0,5,5285.62
1655,2020-07-07,3,7,2020,1,14,1,0,43,1,100.0,127,0,0,5605.05
1656,2020-08-08,3,8,2020,0,13,1,0,25,2,100.0,127,0,5,2779.5
1657,2020-09-09,3,9,2020,1,3,1,0,48,1,100.0,127,1,14,5398.08
1658,2020-10-10,4,10,2020,0,12,1,1,24,1,100.0,127,1,15,3189.6
1659,2020-10-10,4,10,2020,1,6,1,1,42,1,100.0,127,0,13,5581.8
1660,2021-11-11,4,11,2021,1,1,1,1,31,1,100.0,127,0,13,3820.44
1661,2021-11-11,4,11,2021,1,3,0,0,42,1,100.0,127,1,4,5528.04
1662,2021-11-11,4,11,2021,1,3,1,0,37,1,100.0,127,1,12,5981.42
1663,2020-12-12,4,12,2020,1,3,1,0,41,1,100.0,127,1,8,5684.65
1664,2020-01-01,1,1,2020,1,14,1,0,20,1,100.0,127,0,13,3449.4
1665,2020-02-02,1,2,2020,1,14,1,1,20,2,100.0,127,0,0,2654.4
1666,2020-05-05,2,5,2020,1,3,1,0,70,0,100.0,127,1,14,8498.0
1667,2021-05-05,2,5,2021,1,3,0,1,49,1,100.0,127,1,15,5510.54
1668,2021-03-03,1,3,2021,1,3,1,0,35,2,58.87,69,1,8,2060.45
1669,2020-05-05,2,5,2020,1,1,1,1,32,2,76.88,69,1,12,2460.16
1670,2020-07-07,3,7,2020,1,14,1,0,29,2,61.64,69,0,6,1787.56
1671,2020-08-08,3,8,2020,1,14,1,0,27,2,60.95,69,0,6,1645.65
1672,2020-10-10,4,10,2020,1,14,1,1,27,2,80.34,69,1,3,2169.18
1673,2021-11-11,4,11,2021,1,5,1,0,38,2,74.11,69,1,4,2816.18
1674,2020-11-11,4,11,2020,1,3,1,0,35,2,72.03,69,0,9,2521.05
1675,2020-11-11,4,11,2020,0,13,1,0,42,1,76.19,69,1,3,3199.98
1676,2020-01-01,1,1,2020,1,0,1,1,21,2,63.72,69,1,4,1338.12
1677,2021-02-02,1,2,2021,1,3,1,1,37,2,80.34,69,0,9,2972.58
1678,2021-04-04,2,4,2021,1,1,1,0,26,2,79.65,69,0,7,2070.9
1679,2021-05-05,2,5,2021,1,3,1,0,47,1,65.8,69,1,16,3092.6
1680,2021-06-06,2,6,2021,0,12,1,0,37,2,65.1,69,0,5,2408.7
1681,2021-08-08,3,8,2021,0,12,1,1,46,1,75.49,69,1,8,3472.54
1682,2020-08-08,3,8,2020,0,12,1,0,38,2,59.56,69,0,10,2263.28
1683,2021-09-09,3,9,2021,1,3,1,0,33,2,66.49,69,0,0,2194.17
1684,2021-10-10,4,10,2021,1,3,1,1,24,2,56.1,69,0,10,1346.4
1685,2020-11-11,4,11,2020,1,1,1,0,31,2,81.73,69,1,3,2533.63
1686,2020-11-11,4,11,2020,1,3,1,0,42,1,81.03,69,1,16,3403.26
1687,2020-11-11,4,11,2020,1,6,1,1,32,1,100.0,69,1,3,3307.2
1688,2021-12-12,4,12,2021,1,6,1,0,41,2,70.65,69,1,17,2896.65
1689,2021-01-01,1,1,2021,1,3,1,0,43,2,61.23,69,0,10,2632.89
1690,2021-02-02,1,2,2021,1,3,1,1,20,2,100.0,69,1,12,2046.0
1691,2021-03-03,1,3,2021,1,14,1,0,35,2,65.13,69,0,5,2279.55
1692,2020-04-04,2,4,2020,1,3,1,1,27,2,79.65,69,1,14,2150.55
1693,2021-03-03,1,3,2021,1,3,1,0,43,1,78.15,90,1,8,3360.45
1694,2020-05-05,2,5,2020,0,4,1,0,32,2,72.7,90,1,3,2326.4
1695,2020-09-09,3,9,2020,1,5,1,1,21,2,73.6,90,1,16,1545.6
1696,2021-10-10,4,10,2021,1,1,1,1,20,2,100.0,90,1,17,2144.6
1697,2020-11-11,4,11,2020,1,9,1,0,22,2,74.51,90,0,5,1639.22
1698,2020-11-11,4,11,2020,1,14,1,1,36,2,73.6,90,0,2,2649.6
1699,2021-11-11,4,11,2021,1,10,1,1,46,1,83.6,90,0,6,3845.6
1700,2021-12-12,4,12,2021,1,1,1,0,47,1,96.32,90,1,4,4527.04
1701,2020-01-01,1,1,2020,1,15,1,0,45,1,88.14,90,1,14,3966.3
1702,2021-03-03,1,3,2021,0,13,1,1,47,1,88.14,90,1,3,4142.58
1703,2021-04-04,2,4,2021,1,3,1,1,47,1,94.5,90,1,16,4441.5
1704,2021-07-07,3,7,2021,1,1,1,1,38,1,87.24,90,1,16,3315.12
1705,2020-08-08,3,8,2020,1,3,1,1,49,1,79.97,90,0,9,3918.53
1706,2021-09-09,3,9,2021,1,6,1,1,35,2,80.87,90,0,11,2830.45
1707,2021-10-10,4,10,2021,1,3,1,1,49,1,100.0,90,0,10,5298.86
1708,2021-10-10,4,10,2021,1,3,1,1,28,2,93.6,90,1,12,2620.8
1709,2020-11-11,4,11,2020,0,12,1,1,30,2,72.7,90,0,5,2181.0
1710,2020-11-11,4,11,2020,1,3,1,1,39,1,86.72,90,0,9,3382.08
1711,2020-11-11,4,11,2020,0,4,1,1,25,2,100.0,90,0,9,2876.75
1712,2021-01-01,1,1,2021,1,14,1,1,40,1,100.0,90,0,13,4107.2
1713,2020-02-02,1,2,2020,1,3,1,1,36,2,37.5,90,0,2,1350.0
1714,2021-04-04,2,4,2021,1,14,0,0,76,0,94.5,90,0,2,7182.0
1715,2020-05-05,2,5,2020,1,5,0,0,39,1,100.0,90,1,14,3933.93
1716,2020-01-01,1,1,2020,1,3,1,1,44,2,39.6,35,0,7,1742.4
1717,2021-04-04,2,4,2021,1,1,1,0,24,2,30.06,35,1,4,721.44
1718,2021-06-06,2,6,2021,1,1,1,1,39,2,38.19,35,1,14,1489.41
1719,2021-08-08,3,8,2021,1,3,1,0,21,2,42.43,35,0,11,891.03
1720,2020-09-09,3,9,2020,1,3,1,1,30,2,40.31,35,0,7,1209.3
1721,2021-10-10,4,10,2021,1,11,1,0,27,2,31.82,35,0,2,859.14
1722,2021-11-11,4,11,2021,1,3,1,1,37,2,31.12,35,1,1,1151.44
1723,2021-11-11,4,11,2021,1,6,1,1,42,2,31.82,35,1,15,1336.44
1724,2021-11-11,4,11,2021,1,1,1,1,32,2,28.29,35,0,10,905.28
1725,2021-12-12,4,12,2021,0,12,1,1,42,2,29.7,35,1,1,1247.4
1726,2020-02-02,1,2,2020,1,14,1,1,21,2,40.31,35,1,17,846.51
1727,2020-03-03,1,3,2020,1,14,1,1,33,2,32.88,35,1,8,1085.04
1728,2021-05-05,2,5,2021,1,15,1,1,49,2,36.07,35,1,4,1767.43
1729,2021-06-06,2,6,2021,1,3,1,0,31,2,33.24,35,1,16,1030.44
1730,2020-07-07,3,7,2020,1,14,1,1,38,2,41.72,35,1,14,1585.36
1731,2021-08-08,3,8,2021,0,13,1,1,20,2,40.66,35,0,9,813.2
1732,2020-09-09,3,9,2020,1,1,1,1,39,2,30.06,35,1,12,1172.34
1733,2020-10-10,4,10,2020,0,12,1,0,48,2,31.47,35,0,0,1510.56
1734,2021-10-10,4,10,2021,1,3,1,0,39,2,37.13,35,0,7,1448.07
1735,2021-11-11,4,11,2021,1,1,1,0,30,1,100.0,35,0,2,3338.1
1736,2021-11-11,4,11,2021,1,14,1,0,33,2,37.13,35,0,7,1225.29
1737,2020-12-12,4,12,2020,1,1,1,1,36,2,37.13,35,0,11,1336.68
1738,2021-12-12,4,12,2021,1,3,1,1,36,2,82.94,35,0,2,2985.84
1739,2021-01-01,1,1,2021,1,14,1,0,45,1,100.0,35,0,5,5545.8
1740,2020-02-02,1,2,2020,1,3,1,1,40,1,100.0,35,1,1,6089.6
1741,2021-03-03,1,3,2021,1,3,1,1,46,2,38.9,35,1,15,1789.4
1742,2021-05-05,2,5,2021,1,11,1,1,30,2,36.07,35,0,0,1082.1
1743,2021-05-05,2,5,2021,1,3,0,1,31,2,33.24,35,1,15,1030.44
1744,2020-02-02,1,2,2020,1,3,1,1,49,1,74.68,68,1,16,3659.32
1745,2021-04-04,2,4,2021,1,1,1,1,41,2,59.6,68,0,9,2443.6
1746,2020-06-06,2,6,2020,1,9,1,0,35,2,67.14,68,0,11,2349.9
1747,2021-08-08,3,8,2021,0,12,1,0,27,2,60.97,68,1,8,1646.19
1748,2020-10-10,4,10,2020,1,3,1,1,23,2,72.62,68,0,11,1670.26
1749,2021-10-10,4,10,2021,1,6,0,0,21,2,69.88,68,0,9,1467.48
1750,2021-11-11,4,11,2021,1,3,1,0,34,2,80.84,68,1,4,2748.56
1751,2021-11-11,4,11,2021,1,2,1,1,22,2,69.2,68,0,0,1522.4
1752,2020-11-11,4,11,2020,1,3,1,1,48,1,67.82,68,0,13,3255.36
1753,2021-01-01,1,1,2021,1,14,1,1,43,1,82.21,68,0,9,3535.03
1754,2021-02-02,1,2,2021,1,14,1,1,32,2,81.53,68,1,16,2608.96
1755,2021-05-05,2,5,2021,0,12,1,0,20,2,67.82,68,0,9,1356.4
1756,2021-06-06,2,6,2021,1,3,0,1,24,2,67.14,68,0,11,1611.36
1757,2021-07-07,3,7,2021,0,12,1,0,40,2,65.08,68,1,1,2603.2
1758,2021-08-08,3,8,2021,1,15,1,1,30,2,73.99,68,0,7,2219.7
1759,2021-09-09,3,9,2021,1,3,1,0,21,2,71.25,68,1,17,1496.25
1760,2021-10-10,4,10,2021,0,13,1,0,25,2,75.36,68,1,14,1884.0
1761,2020-11-11,4,11,2020,1,15,1,1,34,2,63.71,68,1,15,2166.14
1762,2021-11-11,4,11,2021,1,3,1,1,48,2,58.92,68,1,14,2828.16
1763,2020-11-11,4,11,2020,1,0,1,0,55,1,100.0,68,0,11,6214.45
1764,2021-12-12,4,12,2021,1,3,1,0,25,2,74.68,68,0,11,1867.0
1765,2020-01-01,1,1,2020,1,3,1,1,38,2,70.44,68,0,11,2676.72
1766,2021-03-03,1,3,2021,1,0,0,0,39,2,55.96,68,1,12,2182.44
1767,2020-03-03,1,3,2020,1,3,1,1,28,2,57.55,68,0,7,1611.4
1768,2021-04-04,2,4,2021,1,14,1,0,24,2,61.66,68,1,3,1479.84
1769,2021-05-05,2,5,2021,1,8,0,1,21,2,67.82,68,1,8,1424.22
1770,2020-03-03,1,3,2020,1,1,1,1,46,1,100.0,117,1,3,5942.28
1771,2020-05-05,2,5,2020,0,4,1,1,25,2,93.95,117,1,15,2348.75
1772,2021-09-09,3,9,2021,1,5,1,0,34,1,100.0,117,0,2,4392.12
1773,2020-10-10,4,10,2020,1,3,1,1,25,2,100.0,117,1,4,2759.75
1774,2021-11-11,4,11,2021,1,3,1,0,23,2,100.0,117,1,1,2728.03
1775,2020-11-11,4,11,2020,1,14,1,1,20,2,100.0,117,1,4,2395.8
1776,2021-11-11,4,11,2021,1,10,1,1,23,1,100.0,117,0,6,3052.33
1777,2021-12-12,4,12,2021,1,1,1,0,42,1,100.0,117,0,13,4242.0
1778,2020-01-01,1,1,2020,1,3,1,0,27,2,100.0,117,1,14,2790.45
1779,2021-03-03,1,3,2021,0,13,1,1,33,1,100.0,117,0,5,4340.49
1780,2021-04-04,2,4,2021,1,3,1,0,28,2,98.65,117,0,9,2762.2
1781,2020-07-07,3,7,2020,1,1,1,1,43,1,100.0,117,1,16,4645.72
1782,2021-08-08,3,8,2021,1,3,1,1,48,1,100.0,117,1,8,5580.96
1783,2020-09-09,3,9,2020,1,7,1,0,48,1,100.0,117,0,10,6539.04
1784,2021-10-10,4,10,2021,1,3,1,1,45,1,100.0,117,0,2,5548.95
1785,2020-10-10,4,10,2020,1,3,1,0,43,1,100.0,117,1,17,4595.41
1786,2020-11-11,4,11,2020,0,13,1,1,44,2,42.26,117,1,17,1859.44
1787,2020-11-11,4,11,2020,0,4,1,0,24,2,87.24,117,1,4,2093.76
1788,2020-01-01,1,1,2020,1,14,1,1,31,1,100.0,117,0,5,4223.13
1789,2021-02-02,1,2,2021,1,3,1,1,44,2,36.29,117,1,15,1596.76
1790,2020-04-04,2,4,2020,1,14,0,0,59,1,98.65,117,1,16,5820.35
1791,2020-05-05,2,5,2020,1,5,0,0,55,1,96.3,117,1,8,5296.5
1792,2020-03-03,1,3,2020,0,13,1,0,29,2,32.1,37,1,14,930.9
1793,2020-05-05,2,5,2020,1,1,1,0,39,2,30.96,37,1,1,1207.44
1794,2020-07-07,3,7,2020,1,14,1,1,20,2,35.87,37,0,2,717.4
1795,2021-09-09,3,9,2021,0,12,1,0,25,2,42.67,37,0,11,1066.75
1796,2021-10-10,4,10,2021,1,14,1,0,42,2,37.0,37,0,6,1554.0
1797,2020-11-11,4,11,2020,1,7,1,1,36,2,35.49,37,0,10,1277.64
1798,2020-11-11,4,11,2020,1,3,1,1,37,2,42.67,37,0,5,1578.79
1799,2021-11-11,4,11,2021,1,10,1,1,30,2,30.59,37,1,12,917.7
1800,2020-12-12,4,12,2020,1,3,1,0,21,2,37.0,37,1,4,777.0
1801,2021-01-01,1,1,2021,1,15,1,0,34,2,43.42,37,1,17,1476.28
1802,2021-02-02,1,2,2021,1,3,1,0,42,2,36.63,37,1,17,1538.46
1803,2021-04-04,2,4,2021,1,3,1,1,20,2,44.56,37,0,7,891.2
1804,2021-06-06,2,6,2021,1,6,0,1,40,2,42.67,37,1,1,1706.8
1805,2020-07-07,3,7,2020,1,3,1,1,34,2,40.4,37,1,15,1373.6
1806,2020-08-08,3,8,2020,0,4,1,0,31,2,38.89,37,0,5,1205.59
1807,2020-08-08,3,8,2020,1,3,1,1,36,2,39.65,37,1,15,1427.4
1808,2021-10-10,4,10,2021,1,3,1,1,48,2,34.36,37,1,14,1649.28
1809,2020-10-10,4,10,2020,1,3,1,0,33,2,41.91,37,0,2,1383.03
1810,2020-11-11,4,11,2020,0,12,1,1,37,2,33.23,37,1,4,1229.51
1811,2020-11-11,4,11,2020,0,13,1,0,27,2,42.24,37,0,11,1140.48
1812,2020-11-11,4,11,2020,1,8,1,0,39,2,40.4,37,0,2,1575.6
1813,2020-12-12,4,12,2020,1,3,1,1,36,2,38.52,37,0,7,1386.72
1814,2021-01-01,1,1,2021,1,14,0,1,36,1,100.0,37,0,5,5018.4
1815,2021-02-02,1,2,2021,1,0,1,1,41,1,100.0,37,0,0,5856.85
1816,2020-03-03,1,3,2020,1,14,1,1,37,1,100.0,37,1,14,4894.73
1817,2021-04-04,2,4,2021,1,1,1,0,47,2,44.56,37,0,0,2094.32
1818,2021-05-05,2,5,2021,1,3,1,1,15,2,42.67,37,0,13,640.05
1819,2021-02-02,1,2,2021,1,9,1,1,44,1,72.58,88,0,13,3193.52
1820,2021-04-04,2,4,2021,1,2,1,0,35,1,87.62,88,0,11,3066.7
1821,2020-06-06,2,6,2020,1,3,1,0,41,1,94.71,88,0,6,3883.11
1822,2021-08-08,3,8,2021,1,14,1,0,49,1,98.25,88,0,5,4814.25
1823,2020-10-10,4,10,2020,1,14,1,0,31,2,91.17,88,1,16,2826.27
1824,2020-10-10,4,10,2020,1,15,0,0,20,2,79.66,88,1,3,1593.2
1825,2020-11-11,4,11,2020,1,3,1,0,45,1,72.58,88,0,2,3266.1
1826,2021-11-11,4,11,2021,0,12,1,0,33,2,74.35,88,0,10,2453.55
1827,2021-11-11,4,11,2021,1,3,1,0,47,1,83.2,88,1,1,3910.4
1828,2020-01-01,1,1,2020,1,3,1,0,20,2,89.4,88,1,16,1788.0
1829,2020-02-02,1,2,2020,1,14,1,1,47,1,70.81,88,1,14,3328.07
1830,2021-03-03,1,3,2021,1,8,1,0,40,1,94.71,88,1,17,3788.4
1831,2021-05-05,2,5,2021,1,1,0,1,30,1,100.0,88,0,6,3053.7
1832,2020-06-06,2,6,2020,1,7,1,0,22,2,91.17,88,0,5,2005.74
1833,2021-07-07,3,7,2021,1,3,1,0,27,2,100.0,88,1,15,2796.12
1834,2020-08-08,3,8,2020,1,6,1,0,34,1,92.94,88,0,10,3159.96
1835,2021-09-09,3,9,2021,0,12,1,0,46,1,84.97,88,1,15,3908.62
1836,2020-10-10,4,10,2020,1,3,1,1,31,2,84.08,88,1,12,2606.48
1837,2021-10-10,4,10,2021,1,3,1,0,24,2,86.74,88,1,14,2081.76
1838,2020-11-11,4,11,2020,1,1,1,1,41,1,85.85,88,0,6,3519.85
1839,2020-11-11,4,11,2020,1,0,1,0,55,0,100.0,88,1,17,10758.0
1840,2020-12-12,4,12,2020,1,3,1,0,30,1,100.0,88,0,5,3021.0
1841,2020-01-01,1,1,2020,1,3,1,0,33,2,57.32,88,0,6,1891.56
1842,2021-02-02,1,2,2021,1,14,1,0,43,1,97.87,88,1,1,4208.41
1843,2021-03-03,1,3,2021,1,14,1,1,27,2,83.2,88,1,1,2246.4
1844,2021-05-05,2,5,2021,0,12,0,0,60,1,100.0,88,0,9,6107.4
1845,2021-03-03,1,3,2021,1,3,1,1,27,2,73.62,85,1,16,1987.74
1846,2021-05-05,2,5,2021,0,4,1,0,49,1,83.04,85,0,2,4068.96
1847,2020-09-09,3,9,2020,1,5,1,1,31,2,73.62,85,0,7,2282.22
1848,2020-10-10,4,10,2020,1,2,1,0,20,2,77.05,85,1,17,1541.0
1849,2020-11-11,4,11,2020,1,9,1,1,24,2,81.33,85,1,4,1951.92
1850,2021-11-11,4,11,2021,1,14,1,0,33,1,94.17,85,1,3,3107.61
1851,2021-11-11,4,11,2021,1,10,1,1,32,2,72.77,85,0,11,2328.64
1852,2021-12-12,4,12,2021,1,1,1,1,40,1,79.62,85,1,8,3184.8
1853,2020-01-01,1,1,2020,1,3,1,1,27,2,79.62,85,0,9,2149.74
1854,2021-03-03,1,3,2021,0,13,1,0,40,1,79.62,85,0,13,3184.8
1855,2020-04-04,2,4,2020,1,3,1,0,26,2,81.33,85,1,16,2114.58
1856,2021-07-07,3,7,2021,1,1,1,1,44,1,96.74,85,1,14,4256.56
1857,2021-08-08,3,8,2021,1,3,1,0,33,2,71.06,85,1,15,2344.98
1858,2021-09-09,3,9,2021,1,9,1,0,34,2,68.49,85,0,9,2328.66
1859,2020-10-10,4,10,2020,1,9,1,1,48,1,74.48,85,0,6,3575.04
1860,2021-10-10,4,10,2021,1,3,1,1,25,2,83.04,85,0,0,2076.0
1861,2020-11-11,4,11,2020,0,12,1,0,39,1,84.75,85,1,15,3305.25
1862,2021-11-11,4,11,2021,1,3,1,0,45,2,34.19,85,1,1,1538.55
1863,2020-11-11,4,11,2020,1,1,1,1,24,1,100.0,85,1,12,3325.92
1864,2021-01-01,1,1,2021,1,14,1,1,46,1,79.62,85,0,5,3662.52
1865,2021-02-02,1,2,2021,1,3,1,1,44,1,79.06,85,0,9,3478.64
1866,2021-04-04,2,4,2021,1,14,0,1,13,2,81.33,85,1,12,1057.29
1867,2020-05-05,2,5,2020,1,5,0,0,35,1,96.74,85,0,7,3385.9
1868,2021-03-03,1,3,2021,1,7,1,0,30,2,63.07,61,0,9,1892.1
1869,2021-05-05,2,5,2021,1,3,1,0,34,2,50.21,61,0,6,1707.14
1870,2020-07-07,3,7,2020,1,14,1,1,27,2,66.13,61,0,9,1785.51
1871,2021-09-09,3,9,2021,0,12,1,1,30,2,68.58,61,0,7,2057.4
1872,2020-10-10,4,10,2020,1,14,1,1,50,1,69.8,61,1,4,3490.0
1873,2021-11-11,4,11,2021,1,5,1,1,34,2,50.21,61,0,7,1707.14
1874,2021-11-11,4,11,2021,1,3,1,1,23,2,65.52,61,1,17,1506.96
1875,2021-11-11,4,11,2021,1,11,1,0,48,2,60.01,61,0,7,2880.48
1876,2021-12-12,4,12,2021,1,3,1,1,34,2,64.9,61,1,17,2206.6
1877,2020-01-01,1,1,2020,1,15,1,0,48,2,48.98,61,1,16,2351.04
1878,2021-02-02,1,2,2021,1,15,1,1,24,2,50.21,61,1,15,1205.04
1879,2021-04-04,2,4,2021,1,3,1,1,47,2,62.45,61,1,16,2935.15
1880,2021-06-06,2,6,2021,1,3,0,0,24,2,52.66,61,1,8,1263.84
1881,2020-07-07,3,7,2020,1,3,1,1,47,2,62.45,61,0,9,2935.15
1882,2021-08-08,3,8,2021,0,12,1,1,20,2,61.23,61,0,11,1224.6
1883,2021-08-08,3,8,2021,1,0,1,0,20,2,67.97,61,1,14,1359.4
1884,2020-10-10,4,10,2020,1,3,1,1,31,2,58.78,61,1,15,1822.18
1885,2021-10-10,4,10,2021,1,15,1,0,38,2,56.94,61,0,7,2163.72
1886,2020-11-11,4,11,2020,1,3,1,1,26,2,61.23,61,1,14,1591.98
1887,2021-11-11,4,11,2021,0,13,1,0,25,1,100.0,61,0,7,3078.5
1888,2021-11-11,4,11,2021,1,8,1,1,48,2,62.45,61,1,14,2997.6
1889,2020-12-12,4,12,2020,1,6,1,0,44,2,62.45,61,0,6,2747.8
1890,2021-01-01,1,1,2021,1,3,1,1,21,2,100.0,61,0,11,2447.76
1891,2021-02-02,1,2,2021,1,3,1,1,46,2,41.54,61,1,4,1910.84
1892,2021-03-03,1,3,2021,1,14,1,0,46,2,52.84,61,1,8,2430.64
1893,2021-05-05,2,5,2021,1,3,1,0,55,2,52.66,61,0,10,2896.3
1894,2021-02-02,1,2,2021,1,6,1,0,31,2,52.6,65,1,8,1630.6
1895,2021-04-04,2,4,2021,1,3,1,0,20,2,72.98,65,0,13,1459.6
1896,2021-06-06,2,6,2021,1,9,1,1,29,2,59.18,65,0,13,1716.22
1897,2021-08-08,3,8,2021,0,12,1,0,33,2,77.59,65,0,2,2560.47
1898,2021-10-10,4,10,2021,1,3,1,0,34,2,55.89,65,1,16,1900.26
1899,2020-10-10,4,10,2020,1,3,0,1,32,2,63.12,65,0,7,2019.84
1900,2021-11-11,4,11,2021,1,11,1,0,27,2,73.64,65,0,6,1988.28
1901,2020-11-11,4,11,2020,1,3,1,1,21,2,69.04,65,0,7,1449.84
1902,2021-11-11,4,11,2021,1,3,1,1,27,2,71.67,65,0,7,1935.09
1903,2021-01-01,1,1,2021,1,14,1,1,36,2,77.59,65,0,0,2793.24
1904,2020-02-02,1,2,2020,1,14,1,1,43,1,70.35,65,0,5,3025.05
1905,2021-05-05,2,5,2021,0,12,1,1,25,2,69.7,65,0,11,1742.5
1906,2020-06-06,2,6,2020,1,3,0,1,46,1,70.35,65,0,10,3236.1
1907,2021-07-07,3,7,2021,0,12,1,0,24,2,72.33,65,1,1,1735.92
1908,2020-08-08,3,8,2020,1,15,1,1,39,2,71.67,65,0,5,2795.13
